372.57,488.85,342.97,529.21,2,2 
788.6,127.21,744.91,159.25,8,8 
1784.8,858.31,1726.5,893.26,8,8 
1735.3,226.24,1735.3,240.8,9,9 
182.74,572.86,109.92,532.08,17,17 
1544.5,481.64,1705.4,524.73,19,19 
1540.1,205.85,1545.9,261.19,21,21 
1010.2,791.87,972.9,783.26,43,43 
1752.7,954.43,1714.9,922.39,52,52 
254.18,287.05,170.77,305.89,53,53 
610.92,971.91,549.75,974.82,57,57 
1464.4,1455.4,1505.1,1435,60,60 
1572.1,1321.4,1595.4,1274.8,77,77 
1085.7,1650.6,1053.7,1665.1,83,83 
1748.5,136.94,1705.4,171.41,94,94 
1266.3,170.9,1269.2,220.41,110,110 
1674.1,1516.6,1633.3,1499.1,111,111 
1624.6,1490.4,1682.8,1531.2,111,111 
1572.1,1580.7,1525.5,1560.3,121,121 
1263.2,155.21,1290.1,203.64,122,122 
517.71,599.07,491.5,639.85,194,194 
1548.8,753.45,1496.4,768.02,202,202 
1782.9,96.729,1737,93.856,230,230 
1563.4,1263.2,1525.5,1216.6,249,249 
1334.2,1052.1,1344,1054.1,280,280 
258.06,961.96,226.7,1009,283,283 
577.57,705.18,614.81,654.22,284,284 
575.61,734.58,859.83,699.3,292,292 
1747.8,454.28,1720.3,477.8,292,292 
1671.3,1487.3,1712.5,1465.7,298,298 
1751.7,1828.4,1771.3,1789.2,310,310 
671.66,1356,630.49,1320.7,311,311 
1591,748.3,1641.9,726.74,312,312 
1677.2,1318.7,1675.3,1373.6,317,317 
1465.5,375.87,1502.8,342.55,325,325 
1685.1,1307,1651.7,1346.2,328,328 
1555.7,1387.3,1549.8,1346.2,328,328 
1659.6,787.51,1694.9,828.67,328,328 
1667.4,787.51,1690.9,826.71,328,328 
1663.5,791.43,1694.9,826.71,328,328 
671.66,1356,671.66,1363.8,328,328 
1659.6,1279.5,1643.9,1334.4,333,333 
73.999,1791.9,132.25,1762.7,341,341 
1565.5,248.46,1583.1,248.46,342,342 
1485.1,356.27,1447.9,320.99,343,343 
1487.1,366.07,1445.9,317.07,343,343 
1485.1,366.07,1438.1,320.99,343,343 
1487.1,340.59,1483.2,375.87,343,343 
655.98,1379.5,620.69,1346.2,355,355 
1624.7,1273.5,1619.1,1238.2,385,385 
1057.8,567.97,1369.5,511.12,404,404 
659.9,1746,624.61,1795,409,409 
967.64,1761.7,948.04,1749.9,413,413 
1640,1114.9,1591,1146.2,415,415 
1449.8,348.43,932.3,618.98,415,415 
1787,638.53,1736,662.06,417,417 
636.38,1524.5,687.34,1499,420,420 
1783.1,1397.1,1640,1749.9,431,431 
1616.5,1028.6,1591,1007,431,431 
1634.1,809.07,1690.9,826.71,437,437 
1497.3,346.86,1457.7,327.08,442,442 
1503.3,352.8,1449.8,338.95,457,457 
632.67,1553.8,660.37,1524.1,458,458 
1477.5,1435.1,1534.9,1403.4,469,469 
680.15,1700.2,630.69,1726,470,470 
624.61,1553.9,673.62,1534.3,481,481 
1755.6,828.67,1636.1,803.19,488,488 
1714.5,826.71,1720.3,818.87,488,488 
381.55,307.27,385.47,307.27,489,489 
1565.5,387.63,1504.7,371.95,509,509 
1643.9,867.87,1471.4,860.03,519,519 
1632.1,934.52,1602.7,911,522,522 
951.96,473.88,577.57,626.77,526,526 
1677.2,383.71,1641.9,424.88,529,529 
1028.4,936.48,861.79,728.7,543,543 
220.61,829.18,174,820.45,5,26
677.91,596.16,628.4,575.77,26,39
718.69,135.94,744.91,162.16,4,8
194.39,1033.1,139.05,1030.2,8,181
211.87,1723.4,159.44,1738,3,12
211.87,1705.9,159.44,1717.6,12,26
875.98,1638.9,896.37,1691.4,3,4
1414.8,1726.3,1420.7,1682.6,6,11
363.33,1033.1,340.03,1070.9,13,44
389.78,1021.7,335.2,1033.2,44,65
401.2,992.3,366.25,1033.1,65,98
756.56,176.72,788.6,200.02,8,10
803.16,1280.7,750.73,1280.7,8,10
808.99,1277.8,762.38,1254.4,10,12
811.9,1248.6,771.12,1263.2,12,74
1791.6,921.14,1757.1,918.26,44,52
1813.9,910.74,1761.5,890.35,52,92
1799.3,925.31,1752.7,907.83,92,118
1811,902,1767.3,896.18,118,157
354.6,858.31,307.99,887.44,112,222
363.33,858.31,340.03,907.83,222,225
357.51,864.14,305.08,887.44,225,288
363.76,861.22,308.05,877.93,288,0
536.28,1725.4,521.91,1777.1,43,72
514.8,1720.5,511.89,1764.2,72,84
1097.4,750.54,1088.6,797.14,12,13
951.71,383.53,908.02,409.74,54,58
944.17,375.36,892.47,409.83,58,74
972.1,371.88,937.15,389.36,74,87
849.77,1306.9,899.29,1292.3,13,14
852.68,1289.4,867.24,1321.4,14,19
860.87,1271.6,843.63,1317.5,19,21
1429.6,1300.3,1386.5,1265.8,19,26
1423.6,1274.8,1423.6,1318.5,26,31
1446.9,1298.1,1411.9,1318.5,31,39
742,223.33,701.22,202.94,26,34
730.34,992.3,675,1001,41,76
995.41,529.17,951.71,526.26,57,99
1015.8,517.52,966.28,523.34,99,201
1030.4,494.21,975.02,514.6,201,236
1659.4,188.65,1596.2,197.27,39,78
1647.9,171.41,1630.7,211.63,78,143
1024.5,625.29,980.84,657.33,59,99
1021.6,634.03,980.84,631.12,99,119
733.26,552.47,686.65,569.95,78,84
753.65,578.69,704.13,561.21,84,118
782.77,596.16,718.69,564.12,118,137
1524.4,1265.8,1484.2,1254.3,43,54
958.53,766.02,975.77,789,44,54
937.15,750.54,916.76,730.15,74,80
1350.8,1175.8,1368.2,1135,56,58
1366.4,1194,1372.2,1145.2,58,64
1359.5,1210.8,1350.8,1175.8,64,65
255.56,1068,203.13,1082.6,65,70
1586.7,1306.9,1543,1283.6,56,77
1601.3,1321.4,1566.3,1292.3,77,143
232.26,1775.8,191.48,1787.5,65,69
208.96,1758.4,179.83,1796.2,69,138
1700.3,517.52,1717.8,491.3,64,74
1607.1,1519.5,1601.3,1464.2,59,84
1589.6,1534.1,1601.3,1487.5,84,93
1748.5,162.8,1705.4,142.69,78,89
584.71,899.09,549.75,931.13,65,70
610.92,884.53,570.14,904.92,70,74
916.76,371.88,870.16,403.92,74,78
352.44,122.58,381.16,154.18,78,140
331.29,118.47,360.42,167.98,140,184
1717.8,642.77,1709,581.6,86,115
1369.3,878.05,1386.5,834.96,78,80
1001.2,762.19,951.71,744.71,87,98
1027.4,759.28,975.02,770.93,98,147
1042,730.15,1010,759.28,147,169
1071.1,724.32,1024.5,756.36,169,186
599.27,782.58,575.97,811.71,84,87
794.43,1365.1,782.77,1309.8,98,107
771.12,1382.6,800.25,1338.9,107,112
1158.5,1586.5,1208,1577.8,86,93
500.24,1711.8,506.06,1778.7,140,246
1050.7,695.2,995.41,692.28,99,124
989.58,689.37,948.8,668.98,99,131
887.63,741.8,928.41,738.89,103,107
1362.4,1298.1,1417.8,1309.8,99,154
1044.9,1586.5,1004.1,1615.6,96,101
1039.1,1592.3,1007.1,1621.5,101,117
1117.7,1548.6,1158.5,1571.9,96,113
989.58,1630.2,942.98,1659.3,96,101
1645,1516.6,1604.2,1519.5,107,111
838.12,634.03,774.04,616.55,99,115
1790.6,1743.8,1746.9,1720.5,101,115
1566.3,537.91,1551.7,505.87,115,118
1572.1,532.08,1522.6,511.69,118,145
479.85,896.18,456.54,954.43,112,133
1741.1,1770,1744,1819.5,117,140
1746.9,1743.8,1744,1805,140,151
931.33,712.67,884.72,741.8,113,116
1601.3,1537,1548.8,1522.4,113,116
1790.6,1478.7,1799.3,1531.2,118,124
599.27,1298.1,602.18,1365.1,130,147
1269.2,849.57,1222.6,869.96,134,140
1254.6,846.66,1199.3,823.36,140,145
1537.2,1338.9,1511,1298.1,165,201
1129.4,258.28,1120.7,316.54,218,224
942.98,1516.6,998.32,1504.9,149,165
616.75,1304,593.44,1341.8,174,195
1796.4,1772.9,1749.8,1758.4,157,167
1761.5,849.57,1688.6,843.75,159,164
1781.9,820.45,1813.9,878.7,165,169
1784.8,800.06,1787.7,849.57,169,177
675,532.08,657.52,604.9,165,176
1662.4,1638.9,1697.4,1671,194,232
1636.2,1641.8,1700.3,1633.1,232,241
1637.7,1548.3,1598.7,1513,288,325
1620.4,1567.7,1608.6,1518.6,325,333
1634.1,1559.8,1592.9,1516.7,333,342
1628.2,1557.9,1598.8,1512.8,342,351
1636.1,1567.7,1602.7,1520.6,351,367
1643.9,1553.9,1614.5,1522.6,367,501
1729.4,1772.9,1741.1,1735.1,194,199
223.52,1009.8,182.74,1027.3,198,240
1720.7,820.45,1717.8,861.22,204,218
1714.9,802.97,1694.5,849.57,218,242
1685.7,794.23,1694.5,837.92,242,277
1678,789.86,1691.6,846.17,277,308
1651.7,783.59,1696.8,828.67,308,323
1649.8,795.35,1694.9,812.99,323,325
1645.9,789.47,1687,830.63,325,328
1667.4,783.59,1696.8,824.75,328,336
1645.9,795.35,1694.9,828.67,336,365
1651.7,795.35,1677.2,848.27,365,407
1630.2,803.19,1659.6,838.47,407,439
1626.3,797.31,1673.3,816.91,439,488
1632.1,801.23,1669.4,840.43,488,497
873.07,572.86,820.64,575.77,214,222
1717.8,668.98,1752.7,610.73,186,187
660.44,435.96,715.78,430.13,190,195
750.73,441.79,698.3,438.87,218,222
1455.6,1306.9,1403.2,1304,201,205
1487.7,1248.6,1444,1295.2,206,208
1647.9,1740.9,1586.7,1732.1,221,225
115.75,520.43,95.36,479.65,254,288
116.78,541.82,88.921,487.96,288,292
113.01,524.84,73.807,493.48,292,295
95.369,540.53,79.688,485.64,295,413
113.01,544.45,89.488,491.52,413,0
715.78,1755.4,657.52,1752.5,220,225
739.08,1772.9,689.57,1770,225,229
1117.7,1580.7,1114.8,1636,225,226
727.43,497.13,715.78,441.79,245,252
753.65,491.3,695.39,444.7,252,267
672.09,1344.7,619.66,1321.4,224,248
654.61,1371,616.75,1336,248,268
194.45,969.97,154.23,978.59,230,234
1791.6,108.22,1739.9,151.31,243,248
1566.3,1365.1,1540.1,1315.6,239,244
1819.7,494.21,1761.5,500.04,243,247
1636.1,1628.4,1685.1,1642.1,277,290
1635.2,1615.1,1672.1,1648.2,290,314
1624.3,1628.4,1669.4,1653.9,314,331
1164.3,409.74,1111.9,444.7,256,271
1158.5,392.27,1117.7,441.79,271,288
1151.1,396.97,1121.4,428.54,288,308
1161.7,391.55,1110.7,432.72,308,351
1153.9,417.04,1095.1,420.96,351,396
1167.6,407.23,1120.5,446.44,396,421
1179.3,422.92,1112.7,432.72,421,446
1752.7,715.59,1746.9,782.58,248,250
1545.9,1298.1,1537.2,1242.8,254,257
1742.7,306.42,1688.1,338.02,271,277
1720.7,294.69,1679.9,354.89,277,286
1720.7,275.27,1681.8,308.28,286,288
1726.8,270.69,1693.4,326.4,288,290
1563.4,1376.8,1534.3,1333.1,267,277
1557.6,1374.4,1555.6,1321.9,277,290
1551.7,1380.2,1545.9,1329.7,290,313
1569.4,1383.4,1532.2,1340.3,313,328
1557.7,1391.2,1555.7,1350.1,328,331
733.26,520.43,712.87,456.35,271,277
748.1,518.96,710.86,473.88,277,290
763.79,507.2,699.1,487.6,290,295
740.26,518.96,718.7,468,295,301
750.06,517,708.9,475.84,301,320
726.54,536.61,704.98,477.8,320,345
701.06,546.41,726.54,483.68,345,346
1094.4,269.93,1065.3,325.27,271,288
1080.6,274.41,1075,304.12,288,292
1079.4,268.06,1073.5,319.03,292,309
1077.4,266.1,1057.8,317.07,309,331
1073.5,277.86,1042.1,309.23,331,351
1071.5,270.02,1024.5,313.15,351,371
1087.2,271.98,1038.2,297.47,371,401
679.86,1331.6,611.89,1329.7,277,283
221.58,1071.4,184.68,1034.5,277,288
200.34,1085.9,189.2,1022.8,288,292
273.04,631.12,267.21,709.76,271,277
264.3,646.16,270.13,698.59,277,280
1234.3,727.24,1213.9,671.89,273,277
1636.2,441.79,1575,438.87,273,277
899.04,517,846.11,544.45,277,283
899.04,513.08,846.11,520.92,283,290
1701.3,1426.8,1678,1364.6,277,286
1710.5,1418.7,1692.9,1385.4,286,290
1720.7,1415.1,1683.8,1395.7,290,305
1698.8,1426.5,1702.7,1385.4,305,308
1430.2,271.98,1406.7,226.9,281,285
1689,1381.4,1636.1,1391.2,286,290
1745.4,467.54,1697.1,493.53,288,292
1747.8,450.36,1704.7,487.6,292,298
485.44,495.44,485.44,542.49,292,299
512.88,497.4,469.76,538.57,299,313
1485.4,328.26,1427.8,305.98,288,290
1469.4,346.47,1438.1,307.27,290,295
1487.1,346.47,1445.9,326.87,295,307
1489,342.55,1445.9,311.19,307,325
1504.7,342.55,1445.9,322.95,325,343
1491,368.03,1445.9,324.91,343,442
1503.2,341.29,1441.1,339.35,442,454
452.12,1687.2,397.23,1693.1,292,293
1706.6,1457.9,1653.7,1465.7,298,305
1702.7,1469.6,1653.7,1481.4,305,310
1692.9,1463.8,1645.9,1463.8,310,312
1696.8,1463.8,1647.8,1471.6,312,328
1720.3,1459.8,1681.1,1467.7,328,329
1726.2,1442.2,1681.1,1436.3,329,341
1739.9,1459.8,1679.2,1444.2,341,356
469.76,1675.5,420.76,1679.4,295,298
228.66,1061.9,177.7,1042.3,296,303
750.06,409.19,793.19,375.87,298,299
740.26,430.76,750.06,383.71,299,301
722.62,442.52,750.06,393.51,301,302
481.52,1697,432.52,1697,305,307
461.92,1716.6,432.52,1679.4,307,315
1722.3,660.1,1661.5,652.26,301,303
130.65,640.49,154.17,611.09,305,308
128.69,669.9,148.29,628.73,308,310
1657.6,646.38,1612.5,656.18,313,315
1675.3,630.69,1620.4,650.3,315,320
1692.9,1418.7,1667.4,1365.8,310,312
260.02,1065.9,256.1,1022.7,310,311
279.62,1063.9,279.62,1012.9,311,312
299.23,1060,261.98,1022.7,312,313
675.58,1361.8,634.42,1318.7,311,312
677.54,1332.4,628.53,1352,312,313
685.38,1344.2,628.53,1326.6,313,321
665.78,1365.8,646.18,1308.9,321,324
685.38,1354,636.38,1326.6,324,328
665.78,1365.8,628.53,1324.6,328,351
650.1,1387.3,640.3,1322.6,351,355
673.62,1383.4,630.49,1330.5,355,365
644.22,1391.2,646.18,1338.3,365,380
1649.8,1581.4,1604.7,1608.8,314,319
1704.7,579.73,1651.7,575.81,316,320
1592.9,773.79,1638,750.26,323,325
1659.6,509.16,1602.7,501.32,315,322
1663.5,532.69,1618.4,511.12,322,329
1683.1,520.92,1630.2,511.12,329,352
1706.6,507.2,1655.7,526.81,352,355
1714.5,532.69,1669.4,513.08,355,358
1739.9,522.88,1681.1,515.04,358,366
1667.4,924.72,1612.5,926.68,331,334
1679.2,895.32,1632.1,911,334,340
1649.8,1305,1651.7,1367.7,320,321
1665.5,1295.2,1655.7,1352,321,328
1685.1,1307,1649.8,1340.3,328,331
1663.5,1289.3,1643.9,1330.5,331,333
1643.9,1291.3,1647.8,1346.2,333,343
1614.5,1271.7,1630.2,1334.4,343,352
1606.1,1267.6,1617.8,1314.2,352,354
1581.2,1257.9,1606.7,1310.9,354,356
1561.6,1273.6,1606.7,1301.1,356,360
391.35,1738.2,448.2,1757.8,320,323
471.72,1720.5,444.28,1673.5,321,357
320.79,1724.5,375.67,1734.3,331,334
1694.9,720.86,1732.1,689.5,329,333
1712.5,738.5,1726.2,691.46,333,338
1702.7,1491.2,1653.7,1489.2,329,333
1706.6,1514.7,1657.6,1497.1,333,342
1718.4,1512.8,1659.6,1532.4,342,351
1702.7,1495.1,1659.6,1522.6,351,355
1745.8,575.81,1704.7,613.05,348,365
1575.3,1406.9,1577.3,1348.1,341,348
1583.1,260.22,1538.1,219.06,338,342
1598.8,277.86,1538.1,262.18,342,349
534.45,513.08,483.48,540.53,364,414
520.73,505.24,518.77,556.21,414,415
520.62,496.64,499.26,543.25,415,416
536.41,515.04,487.4,528.77,416,442
536.16,494.7,503.15,533.54,442,465
246.3,1722.5,209.06,1769.6,361,363
224.74,1699,214.94,1763.7,363,365
209.06,1700.9,214.94,1761.7,365,368
1787,1524.5,1777.2,1457.9,361,363
1632.1,1328.5,1598.8,1287.4,365,370
1542,1440.2,1557.7,1391.2,363,395
1512.6,1432.4,1559.6,1403,395,407
1491,1428.5,1549.8,1424.6,407,410
1496.9,1438.3,1549.8,1434.4,410,413
1502.8,1446.1,1534.1,1408.9,413,416
1696.8,1534.3,1696.8,1483.4,367,369
1328.3,1665.7,1391,1689.2,370,375
1664.4,1269.5,1611.9,1288.9,375,381
1645.9,1244.2,1602.7,1285.4,381,385
1626.5,1223.3,1598.7,1286.5,385,386
1600.8,1226.6,1606.7,1275.6,386,388
1608.6,1210.9,1583.1,1265.8,388,390
1638,1195.2,1589,1230.5,390,401
1618.4,1171.7,1596.9,1226.6,401,407
1628.2,1158,1583.1,1205,407,412
1620.4,1140.3,1596.9,1195.2,412,413
1626.3,1128.6,1589,1171.7,413,415
1710.1,116.56,1658.1,131.42,380,391
1732.4,146.27,1667.4,125.85,391,396
1722.3,1695.1,1704.7,1655.9,386,391
1508.6,1553.9,1475.3,1589.2,386,411
1524.3,1571.6,1471.4,1573.5,411,492
142.77,1598.4,174.34,1654.2,395,398
993.13,1744.1,985.29,1799,386,388
638.59,1565,651.59,1490.7,395,421
630.49,1538.3,669.7,1499,421,432
638.34,1559.8,636.38,1493.2,432,458
624.75,1563.7,664.32,1518.2,458,477
632.67,1567.7,646.52,1518.2,477,481
628.53,1553.9,673.62,1524.5,481,491
626.57,1569.6,648.14,1520.6,491,524
620.69,1571.6,675.58,1552,524,538
618.73,1563.7,661.86,1530.4,538,0
963.57,1732.2,998.85,1773,395,402
944.12,1748,979.4,1773.5,402,413
665.78,1742.1,624.61,1789.2,409,413
685.38,1749.9,632.45,1761.7,413,422
118.89,1534.3,103.21,1597.1,409,411
1726.2,1354,1653.7,1363.8,407,413
101.25,1524.5,89.488,1587.3,413,417
1769.4,1316.8,1704.7,1332.4,415,426
986.84,1690.3,929.46,1708.1,446,475
1471.6,1429.2,1529,1401.5,469,488
1612.5,1036.4,1577.3,1001.2,432,448
1629.9,1007.7,1592.3,1007.7,448,452
1792.9,1522.6,1783.1,1583.3,439,446
1815.9,1532.1,1780.3,1575.6,446,458
1808,1508.3,1768.4,1563.7,458,469
1794.1,1035.4,1780.3,1080.9,454,463
676.2,1704.2,624.75,1726,470,472
1509.2,348.84,1449.8,334.99,457,492
1711,1803.1,1659.6,1797.2,470,476
1715,1783.3,1659.6,1793.2,476,521
1633.8,1019.6,1570.5,1011.7,468,470
1796.8,1597.1,1781.1,1542.2,478,488
1802.7,1618.6,1787,1569.6,488,496
1789,1628.4,1783.1,1577.5,496,506
1753.7,769.87,1700.7,758.1,481,483
1745.8,861.99,1753.7,930.6,483,485
1736,860.03,1753.7,907.08,485,488
1749.8,834.55,1741.9,887.48,488,498
1749.8,820.83,1730.1,877.68,498,500
1455.7,1442.2,1510.6,1430.4,515,530
1469.4,1450,1504.7,1395.2,530,532
1491,1452,1479.2,1405,532,0
1532.2,352.35,1477.3,368.03,503,509
1696.8,397.43,1645.9,420.96,513,529
1671.3,383.71,1630.2,417.04,529,539
1767.4,1677.4,1765.4,1614.7,513,530
1728.2,1524.5,1677.2,1512.8,522,544
1720.3,1546.1,1698.8,1506.9,544,550
1645.9,1524.5,1589,1557.9,522,530
1622.3,1506.9,1608.6,1561.8,530,533
912.76,219.06,857.87,203.38,531,536
934.32,219.06,881.4,222.98,536,0
1728.2,1689.2,1732.1,1636.3,538,548
1724.3,1704.9,1714.5,1657.8,548,550
1751.7,1712.7,1718.4,1663.7,550,0
1195,397.43,1140.1,407.23,543,0
1702.7,920.8,1741.9,883.56,539,0
